1589427829.450015360 1 caijing.com.cn caijing.com.cn 3599
1589427829.518429368 1 accounts.google.com accounts.google.com 299
1589427830.591759202 1 ad.caijing.com.cn ad.f5.caijing.com.cn 599
1589427830.591759202 2 ad.f5.caijing.com.cn ad.caijing.com.cn 29
1589427830.595943347 1 file.caijing.com.cn file.f5.caijing.com.cn 1799
1589427830.595943347 2 file.f5.caijing.com.cn file.caijing.com.cn 29
1589427830.613885460 1 image.caijing.com.cn image.f5.caijing.com.cn 599
1589427830.613885460 2 image.f5.caijing.com.cn image.caijing.com.cn 29
1589427830.618799990 1 tx1.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589427830.618799990 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589427830.618799990 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx1.cdn.caijing.com.cn 29
1589427830.628300236 1 img3.caijing.com.cn img3.f5.caijing.com.cn 599
1589427830.628300236 2 img3.f5.caijing.com.cn img3.caijing.com.cn 29
1589427830.638031105 1 img6.caijing.com.cn img6.f5.caijing.com.cn 599
1589427830.638031105 2 img6.f5.caijing.com.cn img6.caijing.com.cn 29
1589427831.714842100 1 kxlogo.knet.cn kxlogo.knet.cn 299
1589427832.995551937 1 tx2.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589427832.995551937 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589427832.995551937 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx2.cdn.caijing.com.cn 29
1589427833.079194001 1 img5.caijing.com.cn img5.f5.caijing.com.cn 599
1589427833.079194001 2 img5.f5.caijing.com.cn img5.caijing.com.cn 29
1589427833.079421291 1 auto.caijing.com.cn auto.f5.caijing.com.cn 599
1589427833.079421291 2 auto.f5.caijing.com.cn auto.caijing.com.cn 28
1589427833.112790145 1 img4.caijing.com.cn img4.f5.caijing.com.cn 599
1589427833.112790145 2 img4.f5.caijing.com.cn img4.caijing.com.cn 29
1589427833.961186423 1 tx3.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589427833.961186423 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 296
1589427833.961186423 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx3.cdn.caijing.com.cn 26
1589427834.114738928 1 cacerts.geotrust.com cacerts.digicert.com 43
1589427834.114738928 2 cacerts.digicert.com cdn.digicertcdn.com 643
1589427834.114738928 3 cdn.digicertcdn.com cdn.digicertcdn.com 43
1589427834.114738928 4 cdn.digicertcdn.com cacerts.geotrust.com 43
1589427834.284816520 1 app.caijing.com.cn app.f5.caijing.com.cn 599
1589427834.284816520 2 app.f5.caijing.com.cn app.caijing.com.cn 29
1589427834.287821186 1 comments.caijing.com.cn comments.f5.caijing.com.cn 3599
1589427834.287821186 2 comments.f5.caijing.com.cn comments.caijing.com.cn 29
1589427834.309555349 1 img1.caijing.com.cn img1.f5.caijing.com.cn 599
1589427834.309555349 2 img1.f5.caijing.com.cn img1.caijing.com.cn 29
1589427834.429813570 1 image1.caijing.com.cn image1.f5.caijing.com.cn 599
1589427834.429813570 2 image1.f5.caijing.com.cn image1.caijing.com.cn 29
1589427834.481747716 1 stock.10jqka.com.cn cachetw.10jqka.com.cn 59
1589427834.481747716 2 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 3 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 4 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 5 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 6 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 7 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 8 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 9 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 10 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 11 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 12 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 13 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 14 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 15 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 16 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 17 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 18 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 19 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 20 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 21 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 22 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589427834.481747716 23 cachetw.10jqka.com.cn stock.10jqka.com.cn 14399
1589427834.922000150 1 politics.caijing.com.cn politics.f5.caijing.com.cn 3599
1589427834.922000150 2 politics.f5.caijing.com.cn politics.caijing.com.cn 29
1589427835.254260442 1 corp.caijing.com.cn corp.f5.caijing.com.cn 1799
1589427835.254260442 2 corp.f5.caijing.com.cn corp.caijing.com.cn 29
1589427835.277772812 1 column.caijing.com.cn column.f5.caijing.com.cn 599
1589427835.277772812 2 column.f5.caijing.com.cn column.caijing.com.cn 28
1589427835.437810991 1 s.thsi.cn cachetw.thsi.cn 59
1589427835.437810991 2 cachetw.thsi.cn cachetw.thsi.cn 21599
1589427835.437810991 3 cachetw.thsi.cn cachetw.thsi.cn 21599
1589427835.437810991 4 cachetw.thsi.cn cachetw.thsi.cn 21599
1589427835.437810991 5 cachetw.thsi.cn cachetw.thsi.cn 21599
1589427835.437810991 6 cachetw.thsi.cn cachetw.thsi.cn 21599
1589427835.437810991 7 cachetw.thsi.cn cachetw.thsi.cn 21599
1589427835.437810991 8 cachetw.thsi.cn cachetw.thsi.cn 21599
1589427835.437810991 9 cachetw.thsi.cn cachetw.thsi.cn 21599
1589427835.437810991 10 cachetw.thsi.cn cachetw.thsi.cn 21599
