1589316783.644400948 1 caijing.com.cn caijing.com.cn 1404
1589316784.068976942 1 accounts.google.com accounts.google.com 238
1589316784.959307240 1 file.caijing.com.cn file.f5.caijing.com.cn 1799
1589316784.959307240 2 file.f5.caijing.com.cn file.caijing.com.cn 29
1589316784.969770354 1 ad.caijing.com.cn ad.f5.caijing.com.cn 599
1589316784.969770354 2 ad.f5.caijing.com.cn ad.caijing.com.cn 29
1589316784.972002391 1 tx1.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589316784.972002391 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589316784.972002391 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx1.cdn.caijing.com.cn 29
1589316784.989461455 1 img3.caijing.com.cn img3.f5.caijing.com.cn 599
1589316784.989461455 2 img3.f5.caijing.com.cn img3.caijing.com.cn 29
1589316785.029007375 1 img6.caijing.com.cn img6.f5.caijing.com.cn 599
1589316785.029007375 2 img6.f5.caijing.com.cn img6.caijing.com.cn 29
1589316785.294637380 1 image.caijing.com.cn image.f5.caijing.com.cn 599
1589316785.294637380 2 image.f5.caijing.com.cn image.caijing.com.cn 29
1589316785.487375758 1 cacerts.digicert.com cdn.digicertcdn.com 446
1589316785.487375758 2 cdn.digicertcdn.com cdn.digicertcdn.com 106
1589316785.487375758 3 cdn.digicertcdn.com cacerts.digicert.com 106
1589316785.829644289 1 kxlogo.knet.cn kxlogo.knet.cn 275
1589316786.100966974 1 auto.caijing.com.cn auto.f5.caijing.com.cn 599
1589316786.100966974 2 auto.f5.caijing.com.cn auto.caijing.com.cn 29
1589316787.261530515 1 tx2.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589316787.261530515 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589316787.261530515 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx2.cdn.caijing.com.cn 29
1589316787.574747311 1 img5.caijing.com.cn img5.f5.caijing.com.cn 599
1589316787.574747311 2 img5.f5.caijing.com.cn img5.caijing.com.cn 29
1589316787.582360319 1 img1.caijing.com.cn img1.f5.caijing.com.cn 599
1589316787.582360319 2 img1.f5.caijing.com.cn img1.caijing.com.cn 29
1589316787.596956474 1 img4.caijing.com.cn img4.f5.caijing.com.cn 599
1589316787.596956474 2 img4.f5.caijing.com.cn img4.caijing.com.cn 29
1589316788.476456742 1 tx3.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589316788.476456742 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589316788.476456742 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx3.cdn.caijing.com.cn 29
1589316788.569519078 1 cacerts.geotrust.com cacerts.digicert.com 130
1589316788.569519078 2 cacerts.digicert.com cdn.digicertcdn.com 899
1589316788.569519078 3 cdn.digicertcdn.com cdn.digicertcdn.com 299
1589316788.569519078 4 cdn.digicertcdn.com cacerts.geotrust.com 299
1589316788.750511059 1 app.caijing.com.cn app.f5.caijing.com.cn 599
1589316788.750511059 2 app.f5.caijing.com.cn app.caijing.com.cn 29
1589316788.753612732 1 comments.caijing.com.cn comments.f5.caijing.com.cn 3599
1589316788.753612732 2 comments.f5.caijing.com.cn comments.caijing.com.cn 29
1589316788.764000323 1 column.caijing.com.cn column.f5.caijing.com.cn 599
1589316788.764000323 2 column.f5.caijing.com.cn column.caijing.com.cn 29
